Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,target
0.11550778885445258,-0.8182445558899532,0.381154825005928,0.8376400442159491,0.8265178522852737,1.5692981662201444,1.1642226599826215,0.9487608796665145,-0.743521627127331,-0.8363796954499726,-0.8160036247936993,0.1271279942433467,-2.1723187324214677,0.04615198375149311,-0.6637125142727197,-0.23840751691170697,0.20481568818741472,0.02182896889760697,-0.0021961417809904567,0.6743740343593627,0
-0.6415952211992451,0.49481480108190895,-1.0677860730686959,0.3837535645585217,-1.3881243350107115,-0.9944477601047348,1.2171483422740206,-0.884795157362635,-1.024345380661503,0.2672949925540234,1.1052962960441697,-0.9142364694846915,1.373250935233712,0.5972553973749729,1.9593906678823294,0.22253511706468665,-0.8974383156398602,-0.21076717008632606,0.4309275888938903,-0.8266351649696655,1
0.5571590272277116,0.10149722100901014,-1.323139354293824,0.0919560255356795,-0.5077431810072023,0.7627918736622027,0.5212372288648534,0.010623083602123577,-0.07479075431693342,-0.5429911166861708,0.9508328965424216,1.3105873037012095,0.3113153743113505,0.997787406327225,2.0402014387391225,-0.9486619987345554,-1.2268537763006844,0.06181396498676834,-0.37789891752020266,1.050956698100217,1
0.8551271526087624,-1.0479082777906927,-1.0888897829032425,-1.0348875647907763,-1.137706577837069,-0.005115723006054824,1.5488028720933138,1.3210595768903315,-1.280273692160423,0.33886468555789523,0.030361385398446242,0.11893265206784903,-0.9952709030050065,1.2839687400317377,-0.09663880312583967,-0.6327436689705904,-1.2158291091620477,-0.19533297121172427,-1.752359901731811,0.5750771583967181,0
-1.0387533338718922,1.1010329058942574,0.17748743319529103,-0.027205518267019963,1.2806649704997846,1.3000331989485305,1.0551125369651635,1.7587758766518635,0.6583663661238959,1.0255749037818147,0.9844878633612284,0.5855445201190526,0.7638836524463651,-0.8181399919289043,2.116292938365969,-0.2447342120117878,0.469406818935265,-0.14164545421592462,0.3639314123099092,-0.22440876028551157,1
0.3191428669030178,-1.1141739942544775,-0.21074882607952433,1.3462180470321639,1.4196643136498215,-0.9446355592656076,0.28454283632451866,1.3523462880271526,1.2188917318879304,-0.5909656814042519,-0.6387536354404729,-2.263957158901055,-0.04701713421791905,0.6451816563756289,0.6627388857875045,-0.47514657247414593,-0.41202586114035744,0.5292375945913146,-0.995926996160789,0.7603640051989757,0
1.102399834728616,1.5395446709863974,-0.1579605160985751,-0.0012492236625771063,0.40342566054864226,-1.5583328130677605,1.107348739822135,0.9034433422941616,-0.30211074199340787,-0.7790934016734725,1.2371480390927483,1.6059335725459107,0.45791665011359806,-0.5723153659215123,-0.8947540512045161,-0.22680465582573747,0.1615497019966914,-1.5561816994265845,-1.200178624716512,-0.24655941290500208,1
1.009764561437506,-1.8203446996992472,-1.0758103003602721,0.769537695862689,0.49608923567081664,0.17732848782747002,0.04559332741897635,-0.5197006679757781,-0.9177083613815239,-0.19488156388186564,0.739833404661984,1.6789550168653995,1.0552050066743355,0.8317443449852578,0.7365681002564977,-0.014435960161600151,-1.006641504214857,1.6906428503184556,-0.9089631286034062,-0.5575616877660573,1
-0.30649858209385106,0.6047678602824713,-0.449502419079674,0.369665487257928,-1.7268303707894057,-1.010080731691373,0.16885496232527816,0.7699198400807663,0.6037027176242706,0.7420934125081637,-1.1621647750219866,2.7669619081506225,-0.18813884851463128,1.2528891500327741,-0.10252750817486923,1.4383347520472969,-0.8239170880318346,1.4913236260736824,-1.2631135623599008,-1.4191832047724453,0
-2.0235781688535988,-0.7046179286298361,-0.13270539091374062,0.5527319743454983,0.06125411807942519,-0.6267611351267603,-1.039078692359762,-0.613756125474673,1.9108310676472948,-2.649628568698332,0.26244647706499685,-1.201140181904123,-1.3958794673826114,-0.002740754394022411,0.29248248966667795,0.23070416959326712,-0.07724717487555896,-0.2213752735786507,-0.35667843551222206,1.3974293176475432,1
0.8708420128796165,-0.15752802618790668,-1.1044817065825865,-0.5950311192367768,0.12457435397864425,0.5779826390057629,0.07945177437562966,-1.32146733778756,-0.43056126365882197,-1.9020529624882754,0.6774425524342563,-1.5756560933553794,-0.29550807799596374,0.9044368203378756,0.6664891845584916,-0.24282640285681426,-1.0559773153332392,0.9539994223076713,-2.652306333857867,-0.159842704789256,1
0.14853391079603306,0.2505311159483071,0.5021399617863436,0.15486921330080178,-1.2212620754336845,0.31434902671612547,0.6564405695208201,-0.040007788357744656,-0.29361114534777144,-0.3969993722048519,1.0193483020552474,0.4981070109286432,0.9907331260094591,-1.227977216358081,1.4718435844993811,-1.1251621855642844,0.843943838528349,0.06453949854370636,1.029321217489383,1.3086359559993277,1
-1.8069602524002797,0.05214711429368263,0.47216289785380927,0.48189737224865786,2.7685015764218095,0.17774741179598944,0.7030931481091351,0.20114985348893602,0.44685171330165174,0.6335588795104194,-0.048383584054107205,0.5076075020701488,-0.23519041321522535,-0.535080993031766,0.8971336625122024,0.7583223546425684,0.5175519637226627,0.1866746260956654,-0.6023828917576928,0.7063328403170647,0
-1.5098972228153262,1.0042901134701037,-2.8207713986991765,-2.674372678434004,0.8015259969971341,-0.7304902585616075,-2.9194581498564465,0.32713345303427466,1.0921027760594983,-1.0782851304490781,2.0768484427232496,-0.9030645538156661,-1.5379851558226199,2.096522945265001,-0.6522057655456787,-0.3988074709282967,-2.6018539727166954,-0.45592402563616613,0.9316161097502527,2.131181957410557,1
-0.20863033901790837,0.3215877885953763,0.4383055435082168,-1.2478124660106562,-0.13717974991975662,1.870126503393021,0.06170565317396976,0.3765844226319921,-0.9666111014782842,1.1901035518946803,-1.187947979093517,-0.5331602850485606,-2.418243184783194,0.20665977147922204,0.9218013614369235,-1.8177007751889314,0.1671067653934097,-0.5220296225377427,-1.9664540197972291,-0.37118847745962125,1
-0.8773839727474373,0.014221724052453501,-0.6939845725036566,-1.7946077504719014,-0.7833212231917956,-0.7184073200049709,0.8268696302099721,1.431615538818686,0.4500089353011371,-1.5729079913070991,0.7304660022624173,-0.7788650870031937,0.6548529057361758,0.38072597292581367,-0.3086277049843588,-1.1668138203497431,-0.5799531363289726,-0.05703439528579419,1.2986467275418054,1.4150865137205233,1
-0.10257744980223461,0.772523441121379,-0.5844565289895051,-0.033899284268384657,2.456355064208621,0.7769045568884411,0.018041302500995907,-0.3461698997932606,0.33760107242758397,-1.0904649517295575,-1.4567050106622033,0.32629163833661246,-1.1617567227811632,1.5955832022777687,0.2536881457485956,-1.0002672079697457,-1.0563758055582553,0.11359747578313954,-1.7403380156110908,1.261568941199949,0
0.973954301793672,-0.2282829811045388,-0.08235044893817645,0.4754380969118387,-0.9892941498033233,0.285430135739026,-1.699280980504141,0.5472855851470165,0.7109782254902716,-0.28976987404806365,-0.379138028648859,-0.8185802957456532,0.23846886131538986,0.33182135499831267,-1.029901798212368,-0.017503288172481167,-0.1965109136889055,-1.2773066351673148,0.6712829255263957,0.6987051613578156,0
0.1647527976448821,1.087158889682903,-0.20284380634960988,-0.7833829951942102,0.10396668977415141,-1.8975284672156485,-0.41445597839548143,0.7546259791903437,0.10485722550542846,-0.018150512771043417,1.5057647340528866,-0.3666776155088072,-0.1210919015722555,-0.6839156172724905,0.8200553711498821,-3.2728238402276117,0.18472531278477244,0.33561335149254434,1.6193730590354591,0.19716588726016784,1
-0.32747025248830636,-1.4831752470627184,0.9566714076318951,-1.0454887710706435,1.2536042878662879,0.5748684730737128,-1.0203115278207395,-1.1722470015453095,0.2395713100762689,0.9812992358189697,-0.6915287170171568,-0.7237000963171887,0.4229859891515826,-0.7189416110920918,1.3388862651779365,1.1922677413289096,0.885944633137289,0.4563676972585909,-1.3323705510988268,-0.838538295309081,0
-1.237835530304762,1.8288624555112325,0.6947226589004826,0.049169956924434544,0.07053195474424918,-0.6496044385701757,-0.8282400322730833,-0.08704965006342903,-0.37109469032605674,1.7022506291050454,-0.22726325113367554,0.1885529494004542,-0.5092328703754792,-0.6912573545660196,1.0456732335746983,-0.27130092294334357,0.718722914647278,-0.3259788790004785,0.06384603953785523,-0.06974578111816712,0
-0.6129735867013312,-1.5890818334794716,0.557472807047594,1.183439538750553,-0.36376616785567084,-0.7688073408979236,0.4122049423957944,-0.7828536587762963,-1.091057118068667,0.4458521993326455,0.11544070221980662,1.5386892450444518,-1.4766816746395421,-0.7379483670639443,-1.3828186476102027,2.670356152463389,0.6583672742729044,0.4180838540153058,-0.629730751335633,0.9544071087946497,1
0.5178999614907538,-1.4394986631239766,-0.14105453016422878,-0.7524006470542483,-2.6961913452960227,0.24504420241078018,-0.5663208480450808,-0.42443022092654015,-0.9842905186039937,-0.6811451658752663,0.9247277075728447,-0.8446067345180542,-0.7767710059062529,-0.4002907402953698,-0.3748001708007167,-3.1762813993164856,0.09491380744429147,-0.825147629040157,0.05488095766318749,-0.797411380973043,1
0.07494057770046482,2.2799050221009125,-0.6867666270693675,-1.2226489824564768,0.07862312659789411,0.940545897913442,-0.043338203003985803,0.5173345331805974,-0.5297048784630106,-1.5979296183251244,0.9644661213920915,-0.7925235474720681,-2.2315495422298954,0.22809788269428,-0.14683828229768037,0.17017020901627614,-0.5076935016498619,1.029908811303309,-0.3531578308889182,0.03296996554154655,1
-0.8433313023981932,-1.3424161128954588,1.5843296298905316,-1.0121112285009446,-2.004282844818999,-1.030790041992291,0.5450013123455969,-1.4921504298010315,-0.10544704113625201,-0.41262243174122404,-0.9102418965397454,0.7984082648403881,0.9923646043506725,-1.3352303144372453,0.37766105561749275,-1.2864195562778995,1.5316161337302496,-0.42935245683836354,0.3250574022923485,-0.45889473086777,0
-0.7913098489435078,0.7100610117163764,-0.2620743452295165,0.5979253584752502,-0.20176345584137215,-0.030334631628130913,1.629954450593221,0.8384734700055129,-1.9186303015608699,1.7951800683696724,-0.796408717590747,-1.4059852101753965,-0.18595147998245004,0.8035968496576793,-0.7823875111293332,0.6372450873506535,-0.5129441060926655,1.2671563536846002,-0.45219004467733287,0.8807776310846241,0
-1.539831783682253,1.9410864610703993,-0.42123852033751263,0.22656128919382204,-0.7474878622803244,1.6117184827161768,0.46625566897081955,0.5400473828398352,0.35795681014922115,0.24306184356375196,-1.0862552390856266,1.798537100291708,0.5645490387442167,1.1723653891902714,0.5689583814817903,-0.7070572703675848,-0.7713336079070239,-0.9838642729410759,0.6656754382689875,0.11450615992744725,0
0.3664963014822239,0.05307006725868706,-2.50419404854422,2.1300780840002758,-0.5413269572413656,1.497146968449641,0.21877072713227064,-0.10747577565927666,-0.04398163143291473,0.0027078460091311722,1.8037982100725365,-0.6462602282164308,1.0050756311543398,1.8858205674007409,0.24568252604309931,-1.6172398910326964,-2.3208009708657826,1.7923807591012673,-0.5576676778886586,0.6575386095182707,1
-1.0410784034958638,0.7956407236986157,-0.06151339224372424,0.3553815753241722,-0.5290355385091716,-0.7957854610508823,-0.4845210872128727,-1.2281896724873815,0.32499068327796354,-0.5200631823780067,-0.36823621558656516,-1.801340939079304,0.20223730729600528,0.3001852499766991,0.593018459789193,1.392279534698416,-0.1700970236912433,1.7031526424746033,0.21767667739459973,-1.1589919224419,0
1.630539895214899,-2.5726251571553447,-1.3258239647977215,1.911203733604613,0.09909974359797177,-0.9543250378532965,0.3359287117588619,-0.52024018979209,-0.6401971184012977,-1.3052743213009042,0.7615091971651881,-0.030222056178884325,-0.6184204993192735,1.1175003495633424,1.4483259892668436,0.3114810404533965,-1.2817700604109632,0.8037027109853723,-0.3142099478293938,1.5398401901348613,1
-0.46035585988074734,1.5738909600026572,-0.19669642137914545,0.08304376355836897,1.7910716183505733,-0.35091140741332644,0.14428084255848134,0.23453808748814392,-0.31024432965345006,-1.1042027057596417,-0.6046341665775049,-1.1576603040483724,-0.21533680685986023,0.6073750072118564,0.023103308157017294,-0.1478748780396575,-0.3868748947607493,2.0665430757172705,-0.17586394163548735,1.7069044099522535,0
1.357633300130825,-0.6434320392533838,-0.2676336054696755,-0.3233414311301827,1.3297873125815527,-0.5515977039469211,1.4408252178701328,0.5633051584996328,1.5128417913032008,0.976429566052015,0.6551372179066738,0.10796257379967863,0.14182261199539345,-0.08296879584052104,-0.3893976163658872,-1.0132279941151572,-0.12129020001869688,-0.45815927232303166,-0.6958028712057367,0.5850308830718579,1
-0.7626441432310559,-1.1294881013398224,-1.552801283894721,-0.2909103069483729,-0.3948120497282322,-1.3729786913939157,-1.4224093579055253,-0.7280827483001701,-0.9134517127159572,-1.6299927570845283,1.224859450924619,-0.05118371875983762,-0.30346500627158446,1.103911050121347,0.4807749721356792,0.21219568844817402,-1.4099270727543698,-0.7633567011055518,-0.18074166368359593,1.9199399590361201,1
-0.8039792628141796,0.5203101761497917,-1.741991813518711,-0.94286316858251,1.353285643366344,0.08344701352162208,0.3782663005205717,-2.257961069206757,-0.5478857471990496,-0.3200563177406869,0.9811381084444513,0.15583520954071933,-0.6448091497910385,1.48021710797672,2.460497088315815,-0.6085648560300467,-1.689428785372358,-0.10881800246249305,1.331592125118672,0.18071354175078405,1
-0.008501505519842212,-0.24728183553838057,0.5916686057466587,2.1468114374263725,-0.03647999910150431,0.5670763808951234,-1.6221441494988547,0.9601019537092835,-0.25596362561798985,0.8526164130804628,-0.5367873857881752,-0.7906605281832318,0.21873920654101045,-0.37750529963919194,-0.0137050016125263,0.08309913126593206,0.5180194375317844,1.0623571220364603,-1.1420600522547364,-1.1062851071815227,1
1.180379403400088,-0.044733677059767635,0.9522954660936028,1.1054340447311195,0.813840636497127,-1.6432980231870358,-0.5400872642811421,0.1355031433353531,-0.41800639067341144,0.5602272481743679,-0.13656772863959016,-1.0103725870719538,-1.925123116750006,-1.055204717805267,-1.31899858949257,-0.6227388927277737,1.033153298672174,-0.2620950754569852,-2.662949536598013,0.1086950680589478,1
0.38116691754515286,-0.6586294605033958,-1.7284658100608976,0.20508615578260855,-0.6089941810027477,1.0589024463583507,2.3216420744904487,-0.24807324745896558,-1.3931169148109064,-0.8324728763756891,1.1670531081457145,0.7579654622798396,0.945491037005286,1.3496320385117069,-1.0145593805422068,-0.39872443411625846,-1.6232587950007196,1.0099868611925378,-0.9634585892146389,0.7045436627664391,1
