Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,target
0.051053644717271626,-0.44801509495578723,-0.26610005372452217,0.6338602743504699,0.8143331278228431,-0.02939895151019907,-1.0694029123866475,-0.1679439385816192,1.5483712015436062,0.9490120318583766,-2.221222272908316,-0.38424102296120455,-0.19703512971564918,0.3713848929792807,0.9084782308679208,-1.6819066803605485,0.9871120715562748,0.33080982699892936,0.30748705248972,1.2636709403461053,1
0.5500752343603342,0.31270205377957916,-0.13067755776759094,-0.2774977334376013,-0.24722644627174717,0.8317896922959538,1.3339694829803512,-0.5387292356838297,0.5836089286212472,-1.7951788248288623,-1.6483692077793275,1.6302506930850413,0.027401670346496414,0.5441557497787785,-0.20101267198151207,-0.10459056695819534,-0.4737634823856639,-0.332135584139571,0.2535721326683656,0.633838843084695,1
0.2768800825895229,2.183672840021937,0.9574579089391335,-1.6591034867915477,-1.259548706818717,1.0417403287817149,-1.4074431850678886,-0.8599837427559706,0.2660086665485962,-0.8025719694093667,2.2559937288154077,-0.08106643674423439,-1.8991255366150477,-2.170267030994135,-1.358105603191668,-0.17507650042017703,0.0032943033815867146,-0.6031030385966207,1.1347266666757136,-1.3143756333583259,0
0.6010408741600531,0.9228093412116191,-2.5460830522268383,0.0912521385027177,-1.0701808099885186,1.0600971719952559,-0.7244909324089699,-0.872209347360111,-0.37734139976150544,0.30234543258429747,-1.078172354158051,-1.1516584695827963,-0.21171790701446944,-1.3169232948418657,-1.105545604422362,-0.12440238551410922,-0.6856090878097657,-0.7218762132184354,0.6316638076632457,-0.4587031200881431,0
0.0885388907480306,-0.1481812345253914,-0.1857530263453344,-0.8752627247177374,-0.4842360212880824,1.4547839841833052,-0.2551426080532542,1.4934306342014467,0.6821187903801803,1.4121533989310986,-1.9572301506194818,0.01588659482036869,-0.16541437702485234,-0.4749054866267361,-0.5244947267186565,-0.02172650479210659,0.7345629057158044,-0.8345792210819304,-1.3909195660582192,-0.5375316065605618,0
-1.7270187510666588,-1.0213351027166473,-0.4708137327164402,0.3094422247378615,1.8861172386084726,1.001669478417654,0.69113286230982,-0.214578702431256,1.6564207711551044,0.33191554228482595,0.3221670070912507,-0.1402113398230241,-0.5925535657716061,-2.1699173647767687,1.8601401712040915,0.8065046330070053,1.4134520344671309,-0.3323955978487918,0.6500659415306961,-0.3928242461365596,1
-0.9091445222584659,0.8076920484289223,-0.5400440739282124,0.8698187138796671,0.16493392830768175,-0.22407170352431083,-0.7825999442544932,0.8663991726594744,1.4467007505151086,1.0931539326506072,-0.0418383955759895,-1.026534164617099,-1.0022946516035012,-0.5408522866178417,0.062402725042046026,-0.5615403199551584,1.0997559892742512,1.0440060715836603,0.32670862732901135,-1.3982311732809771,0
-0.1472388684115004,-1.1074585218525135,-0.8335418296793835,-0.1247276944260813,0.6463534066332479,1.514576634456421,1.0577821330731565,1.8163883210752851,-1.2857290940740596,2.132781873449122,1.9309127657764598,-0.9332311881880367,0.19950414682524575,0.9078521461599327,0.6962474824502821,-0.32711369164398874,0.1518316302763736,0.47027642543943216,-0.4504936316906055,0.6652157703529503,1
0.3374623932845304,0.33119767648502374,1.3753908798532501,-0.34675254298244756,-0.13948318274707208,0.024218168399584305,0.9647726811568625,-0.8954188127745533,-1.4377838688220157,-0.1709459549038797,0.40809080534025327,2.739766304104168,-0.1795894624317948,-0.9188681186021626,-0.10982394668611949,-0.8401770204499525,-0.10580798125516915,-1.0471515034549428,1.1720642645804356,0.4063861079272111,1
0.21867177994541226,0.7024260601458191,-0.32422619196976166,-0.7956900827452823,0.3781503528953865,-1.3022419326560972,0.5098532086456531,1.0380264442870173,-1.5665831228924976,0.4888805668821903,0.7805148766347285,1.8948043779494113,-0.8257546055651912,0.8140916314324561,0.4476517785586154,0.03892398960956297,0.6465637609665414,1.0946824370097479,0.6163029116319332,0.9375531837266313,1
-0.5671191533080754,0.7696966400361925,-1.1244620936978689,1.402708359145944,-0.3166781652313013,-1.7956536638689051,-0.49190063166330306,0.9287023293618147,-1.5400292096758088,1.11149051345701,-1.4303479373886736,-0.4415588739994934,-0.05318319112157066,-1.3866802047715294,-0.42566361982848044,0.7589556215593986,-0.8196882294086025,0.7658132157464009,-0.5976808296748651,-1.4759592320389827,0
1.2195887641761762,-0.4528360756169812,-1.5253923441086419,2.263902620888123,-0.17012859369263986,0.2497734574357876,-1.7100674773332687,-0.49472914827199593,1.0909745836665237,-1.9488842392038355,-1.6317245281299282,-1.6587807645219255,-2.0312531511405028,1.9490154988958799,-0.027099519572256422,-1.6976165368263112,-0.529571549332891,0.9650061444438629,0.771539462619797,1.9492520385301364,1
-1.1974647771804214,-1.2386910688789168,-0.1720618994122368,-0.3575861738369457,0.9670762587565412,-0.24101427210164328,0.3453533935282961,0.899275969874912,-0.760526362238,1.5247035264004234,1.7177425843381513,0.2328762916777894,-0.5802152370787469,1.5626533592354854,0.9125006335155391,-1.3817798265870678,0.36803342984987225,0.4973128494517539,0.7794698807796371,-0.7626438436494475,0
-0.31285364242559854,-1.240782214461366,-1.4633583487605393,-0.8192024480927732,-0.3679504844934562,-0.7091630014361737,-0.5139599425991729,0.3147572846149434,0.8106052802104854,0.8842430828410819,-0.8729154409065951,-0.5620898899397114,2.446427838441048,0.03490011144014722,-0.4488125507409806,-0.6071286277170382,-0.8247072888600521,0.35027646353238756,0.5517703518066661,-1.092310817080863,0
2.1872879883261147,0.15300634707229363,-0.3880909397050225,1.266612063682636,-1.8351579187068368,-0.4725389952658404,0.21489711462318384,-0.5027063465168403,-0.22194451096054912,0.667457329497211,-0.42792495091883986,0.21678802914597134,-0.6900625365962474,1.4879762168677253,-1.742842667470988,-0.34358823404476596,-0.44819782486464477,1.6202369086497863,1.6241299526323356,1.294189067480224,1
-0.8369499540238553,-0.560519557582028,0.47463959636983655,-0.806061602702172,0.6683998758479722,0.4727541396374516,0.13324273875903123,1.2463435421070443,-1.8515473795363164,-0.5071791225013157,-1.7201311102893253,-0.620490587517516,1.0166222441430348,-0.5139765684696381,0.6294476513211228,-0.23622318005077253,0.8892538545810342,0.03404703245922741,-0.04533607991015905,-0.5438647190688894,0
-1.4290623459429974,0.29429998612920777,0.7336213587070294,-0.3960892085447211,2.1307109678737133,1.1018699020737348,-0.8129617769377455,-1.533296448298586,0.011438175994030533,-1.7014235654140368,0.2664351550296745,0.9539059928608821,-1.7650161897927839,0.09931316995157538,2.1703873280933674,0.6266718224809955,1.8268238142900406,-0.6744525774229946,-1.7677333306391767,0.4951759040891244,0
