Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19
-0.4050388724796319,1.7490926010086845,0.8146357293223134,-1.0717045333060908,0.9618471305738115,0.596588185735741,0.4733546802243263,-0.6683819915323935,-0.7051304724659698,-0.043915775587053,-0.6597621110334323,1.1647004830114998,-0.9309539448997334,-0.1731823812938362,1.0115063647228024,-0.3385771748743647,1.7131033240720728,-0.8828256341347235,-1.3345408288967495,0.6554229841186
0.7489289999394588,0.5202519637809352,1.6890315365313155,1.457542371165689,-0.5692440274394542,0.1962679434477656,-0.1892655717558424,-1.6360704905806396,2.002002562758778,-1.434576777923007,1.3336280876713225,0.5790763453878639,-0.2314336007438963,-0.6400496680243786,-0.5312910155293697,-1.9441244457903553,-0.7930897373957535,0.0606700407005882,0.1933027474778514,0.5281982347552971
0.947712418974202,-0.8250719853231753,0.5093750223054186,1.200612241383762,-1.172473163471775,-0.1314947630403985,-2.0760510249909347,1.403533439966788,-0.694064656831909,-1.1940858610567409,1.3897817879465115,-1.353457321321936,0.8486121632976793,-0.9029187296933402,-1.17296955598756,-0.0038181071606951,0.4090143925188442,-1.3730979157712129,1.5261817615178053,0.0177680080507733
-0.3673769884933724,0.5693432945771977,0.1834569355332144,0.4797241974917759,0.9431712532838692,1.509634684503253,0.0326294446650243,1.00989638840214,-0.2265296140207384,0.5010049390436101,-0.0315125268068105,-0.2526590810990615,-0.2760013015275326,0.1096489243981915,0.9958068869301993,-0.595962484085058,1.2383237598768906,0.9819753876815804,-0.1407974424842287,0.6963029740005855
-0.3981651779937104,-0.0891233784587921,0.7329879256921259,-2.0640849954874927,0.8563000726557071,1.474767953042289,1.5570428638312022,-1.4007069524620337,-0.7966707794290641,-0.4490401037359467,-0.3122176533086321,1.066874720742461,0.8289809419884212,1.9480509014190717,0.8955411298774226,0.4113401936142929,-0.8944874072359753,0.2880941386602823,-0.1039093741251451,0.51590683115078
-0.487633467627745,1.4288680830352167,-1.4466181639484517,1.0827819588413734,0.7273306091728634,1.6326313891227004,0.6689768131001318,-0.5173605837879001,0.3198233624277808,-0.3957228046712914,-0.9788150527006036,0.4022578866009695,-1.365258215098187,1.460153361488224,0.7408988706672642,0.7517722376493167,-0.1691229124832622,1.495243237174024,-0.1197299590105552,0.1693645300355136
-0.2046786958322718,0.224856044901032,-1.1530776514488057,-1.7740583864344677,0.6102849696238588,0.0032122991133615,0.5687150378187863,0.877155709368298,0.6563584250369818,-1.502943635590676,0.9153665784954657,-0.4810807553557355,0.6829305503971741,0.4147759341787994,0.6487119655749554,1.1296879116469918,-0.8160551353239139,1.058398745260214,-0.1613241364911421,0.5099778301936869
-0.5082627295144423,0.5058608116383689,-2.7098259666569007,0.1974530055242651,-0.3411739868207418,-0.3337271431985379,-0.7640050917171832,-1.402365716268353,-0.1245259921917722,-0.4104259145744132,1.4574473668098824,-0.334090291979821,-1.1635070003722066,-1.5288082989425016,-0.4450047155810169,2.075099598247078,-0.2397777880819902,1.0954113666345413,1.2710078605932087,-1.4053246937368735
0.0932014365012049,-0.4491706181446697,0.7403125388136484,0.5377713648427672,-0.3681249024379703,-2.3247855856665907,-1.6311017759712287,-1.9828124060288832,1.0196467217963907,-0.136141703823091,0.0942465473397925,-1.2347076217703914,0.1807972918358355,0.8103105012199943,-0.3953060720807929,0.2197895729401112,0.5230826375852431,1.0574347104601536,-0.1254451209479254,-0.3620598350481907
0.5450683386178385,0.6408744009278077,-0.1184509295808648,-0.4666383919933345,-0.718300086493952,1.0018775968985003,-0.5688772858834059,-0.0962797905576337,0.4655719235515883,-0.2914762946361631,0.5352136300438707,-1.1457272632010989,-0.7378583718350765,0.4120462155956371,-0.7233036051454319,0.1853866483722072,0.2910968223947279,-0.0539936848232293,-0.3789827975677321,-0.0530430303226256
0.7048353762573631,2.273629901687952,-0.1588012328951366,-0.5097931013660086,-0.947266041600804,-1.5198018072653996,1.117770251656894,0.9916417426710182,-0.85259687926381,-0.1458789887559124,-0.2137820833829277,1.057102692238599,-1.460724401493783,2.2468792266785766,-0.95571322369918,0.7328031697413783,-0.7103037198959085,-0.4153355574654597,0.9419379863674348,-0.0951003477768191
2.9423854762540405,-0.3576291504388919,0.804151519395128,0.1256285134270622,-1.5379536392514972,0.3074738414537064,2.2097302223443505,1.3245859374388511,-0.4633090341805158,0.2892719811163173,-0.4472732470575959,0.0537069111809826,-0.4752897387688075,0.5224007889397686,-1.313883257619194,0.2697359054096491,0.2593723353845317,-1.3138376748325282,0.2951149840104873,3.0803025390054315
0.3367001857366263,0.3746940499218809,-0.1348814520448324,0.4625353672095945,-0.9466992016706453,0.0192922634460881,0.9463067768729,-0.6070739646910726,-1.2563465653235129,-0.7899535490712847,0.7028696507229985,0.7595992696042075,-1.1957735082820742,-1.0481600231985118,-1.0037703699919014,0.4427816728660047,-1.7122620164540292,-1.4816911120841567,-0.1964637460613158,-0.7565679263601838
-0.2463795377098635,0.5039091131437183,0.6384727276336567,-0.9968165141521176,-0.9274028562534032,-0.3562374782074358,-2.0225195665471336,-0.0071412003126868,1.1425575026698034,-0.7900731388728858,1.7296728621778292,1.4249192762951466,-0.9598174756570758,-0.2461684630236147,-1.0595137748120078,-0.1164879511711385,-2.0210188622101453,-0.3686650014633081,-0.5885094619191364,-1.7777736873254386
