Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19
-0.483312994868384,-0.22657046012945548,-0.011247691288424346,0.6946985080263277,-0.010574332057919045,0.24066409438091318,-0.27880174227602245,-0.7651992877533565,-0.5273304393632552,1.7201483567994789,-1.4439244783815182,0.7414874674941067,-0.3498241633481026,1.5036415374863552,-0.3182134285525193,-0.7363454124444176,-1.006224758117832,-0.7518361854425988,-0.04497321137651889,-0.9644562199172311
-0.9286950222918771,1.1129707032788612,-0.6301707691109965,0.39838659537925064,-0.41870632279289416,-0.585459826553303,1.1556166085759858,-0.2052079325964456,0.6047547894033987,1.6317273930716452,-1.4359886246766567,-0.08592673512326826,-0.7287668885499285,0.7658336479173291,-0.010363453603828478,1.1716039112444085,-0.6257308796613037,-1.5784338710437842,0.8551770639572478,-0.3103986906792604
-1.2663768129478394,-0.39806949704456984,-0.6532935155919305,0.7963852141127479,-2.6506803522170665,0.45933418500022427,0.9358912925097705,-1.653495549831708,-0.8347581314570315,-0.7973437252911187,0.5158106600205772,0.5982992355001963,-0.12988888375303081,2.6370662890494296,0.6299742012145507,-1.033800809584804,-0.6648743321946198,0.7919289744161587,-1.1431687727019684,-0.4745075695864421
1.1783815424620836,1.2893872394273562,-0.4832763613241934,0.7994213832966807,0.6522562566727832,-0.8774725475096807,2.0824094010017236,-0.30006474386933235,-0.4585235496618752,-1.1012420879271858,-0.15281463893282077,0.5352369880235326,-1.2810784029308095,-0.3195234216767431,-1.3964851389136717,-0.2578087646137261,-1.7188379195207384,-0.5597732631467903,0.09095022420359034,-0.9050316682576566
1.7869446269169442,-0.9874383414286133,-0.8840344528943292,1.735927117280409,-0.6953512630493529,1.3987257363578998,0.8044892612101266,-0.18913019937213768,0.8680038173712307,2.1095041967079484,-0.4591310537327207,0.25953807004839063,0.5204381470530206,0.9597399791940066,1.3412536788599496,-0.6751647076545523,0.268144919113819,-0.6580121746709344,2.137034381536632,1.539453469101098
0.5091629358175789,-2.849845018629809,-0.05965748482134907,1.1046336440378637,-1.15564277545755,0.12064198381734867,1.8907040094491037,-0.4485143921309581,-0.45271170873162303,-0.05462081973972585,0.45614815392022734,1.5830805236860173,0.9281413359995729,-1.448977161763549,-0.8821832144031234,0.591000194756447,-0.5319991548476886,-0.29122782537459174,0.7663819137616472,-1.6018962170943385
-0.0004308788594605842,0.8807726377819999,-0.2859310626696021,0.8011683108368536,-0.8310336514680192,-0.9239350106056597,0.006900625344741914,-0.8169444184467439,0.0014524192410735627,-1.4945633145299921,-0.40781212191870087,0.36900572322215874,-0.877428596511563,1.6561832478219876,-1.685578128874966,-0.4781012339940597,-1.1794335074693656,-0.1748866296482056,-0.9958021935138417,0.11393609076252519
-1.0739280376781202,-0.9420019268342773,0.9019024269516829,0.9161037237764095,0.07806758247435512,-1.0758169171461525,0.8619567969898265,-0.6442569536128777,1.6594475801836408,-1.4618291381296644,0.9515405327537009,0.24169957058175068,0.5005475219169406,-0.37516661863314393,-1.1277132276901947,-0.8241752854979546,0.2650381394120389,0.4762496512343531,-0.12222811116110578,0.2586236283501046
-0.9889889637587003,1.8404178852687232,0.5199975088030996,-2.6339789394598916,-0.8471588004644713,-0.3675240191084966,-0.008181917056315907,-0.5505925270986685,0.4561876893239244,0.5764295397197016,-1.36783529689353,-2.7537985629449726,0.5920226471002968,1.872672272778665,0.45458086747566967,-1.5743756443116048,3.0546101103787673,0.9128663411611767,0.044774003277566365,-1.2602190035430647
-0.2768249506190002,-2.3267220618397912,0.6518054580996507,-0.3306848502759869,-0.1700085045201841,-0.6440936865347927,0.390876402677991,1.0445885717566603,-0.520108667802216,0.13595938491033435,0.3420432382239395,1.1970580125291295,0.8234348389346275,-0.14213955058970573,-0.5837373875172874,-1.3767183491569173,-0.2849245714796418,0.5521898879106969,0.5806983082780338,0.007200796934687601
